Company,Developer,Application / Job #,Division,City/Town,Zip Code,Circuit ID,Substation,"Hybrid
(Y/N)",Related Application/Job #,"PV
(kWAC)","ESS
(kWAC)","WIND
(kWAC)","MT
(kWAC)","SG
(kWAC)","IG
(kWAC)","FW
(kWAC)","FC
(kWAC)","CHP
(kWAC)","GT
(kWAC)","HYDRO
(kWAC)","ICE
(kWAC)","ST
(kWAC)","OTHER
(kWAC)","Metering
(NA / NM / RNM / CDG)","Value Stack
(Y/N)",Start Date,End Date,Calculated Duration,"Application Approved Date 
(Utility)",Start Date (Must Match Application Approved Date),End Date,Calculated Duration,Payment Received Date,Start Date,End Date,Calculated Duration,CESIR cost to customer,CESIR cost to utility,Estimated Costs by Utility,Actual Customer Project Costs,Actual Utility Project Costs,Down Payment Date,Full Payment Date,Construction Start Date,Construction Complete Date,Verification Testing or Final Acceptance Date,Final Letter of Acceptance Date,Project Complete (Y/N),Utility Retention of REC (Y/N)
Central Hudson,Hudson Solar,CH-01992,Newburgh,New Paltz,12561,5021,Ohioville,No,,8.5,,,,,,,,,,,,,,NM,No,26/07/2005,01/08/2005,4,01/08/2005,,, ,,,, ,,,,,,,,,,22/09/2005,22/09/2005,Yes,
Central Hudson,Hudson Solar,CH-01722,Kingston,Kingston,12401,2094,Hurley Ave,No,,14.5,,,,,,,,,,,,,,NM,No,05/08/2005,08/08/2005,1,08/08/2005,,, ,,,, ,,,,,,,,,,16/11/2005,18/11/2005,Yes,
Central Hudson,Hudson Solar,CH-01838,Poughkeepsie,Milan,12572,7053,Rhinebeck,No,,7,,,,,,,,,,,,,,NM,No,16/08/2005,17/08/2005,1,17/08/2005,,, ,,,, ,,,,,,,,,,24/10/2005,25/10/2005,Yes,
Central Hudson,Hudson Solar,CH-01476,Kingston,Bearsvl,12409,3012,Woodstock,No,,7.5,,,,,,,,,,,,,,NM,No,17/08/2005,17/08/2005,0,17/08/2005,,, ,,,, ,,,,,,,,,,01/12/2005,05/12/2005,Yes,
Central Hudson,Hudson Solar,CH-01525,Kingston,Glenford,12433,3013,Woodstock,No,,8.5,,,,,,,,,,,,,,NM,No,30/08/2005,01/09/2005,2,01/09/2005,,, ,,,, ,,,,,,,,,,20/01/2006,23/01/2006,Yes,
Central Hudson,Hudson Solar,CH-02173,Fishkill,Fishkill,12524,8094,Fishkill Plains,No,,2.5,,,,,,,,,,,,,,NM,No,30/08/2005,01/09/2005,2,01/09/2005,,, ,,,, ,,,,,,,,,,07/11/2005,08/11/2005,Yes,
Central Hudson,Hudson Solar,CH-01905,Poughkeepsie,Stanfordvl,12581,7071,Stanfordville,No,,3.5,,,,,,,,,,,,,,NM,No,07/10/2005,07/10/2005,0,07/10/2005,,, ,,,, ,,,,,,,,,,08/12/2005,13/12/2005,Yes,
Central Hudson,Hudson Solar,CH-02089,Poughkeepsie,Hyde Pk,12538,6075,East Park,No,,12.6,,,,,,,,,,,,,,NM,No,07/10/2005,07/10/2005,0,07/10/2005,,, ,,,, ,,,,,,,,,,21/12/2005,22/12/2005,Yes,
Central Hudson,Hudson Solar,CH-02005,Catskill,Catskill,12414,2001,North Catskill,No,,12,,,,,,,,,,,,,,NM,No,21/10/2005,26/10/2005,3,26/10/2005,,, ,,,, ,,,,,,,,,,22/12/2005,27/12/2005,Yes,
Central Hudson,Hudson Solar,CH-01660,Kingston,Accord,12404,3081,Kerhonkson,No,,5,,,,,,,,,,,,,,NM,No,24/10/2005,26/10/2005,2,26/10/2005,,, ,,,, ,,,,,,,,,,02/02/2006,03/02/2006,Yes,
Central Hudson,Hudson Solar,CH-02216,Newburgh,Cornwall,12518,4093,Bethlehem Rd,No,,6.3,,,,,,,,,,,,,,NM,No,28/10/2005,31/10/2005,1,31/10/2005,,, ,,,, ,,,,,,,,,,28/03/2006,29/03/2006,Yes,
Central Hudson,Hudson Solar,CH-01900,Poughkeepsie,Stanfordvl,12581,7091,Pulvers Corners,No,,12,,,,,,,,,,,,,,NM,No,01/11/2005,03/11/2005,2,03/11/2005,,, ,,,, ,,,,,,,,,,25/01/2006,25/01/2006,Yes,
Central Hudson,Hudson Solar,CH-02266,Poughkeepsie,Lagrangevl,12540,6053,Todd Hill,No,,10.1,,,,,,,,,,,,,,NM,No,28/11/2005,29/11/2005,1,29/11/2005,,, ,,,, ,,,,,,,,,,23/06/2006,23/06/2006,Yes,
Central Hudson,Hudson Solar,CH-02464,Poughkeepsie,Rhinebeck,12572,7053,Rhinebeck,No,CH-02134,12,,,,,,,,,,,,,,NM,No,28/11/2005,29/11/2005,1,29/11/2005,,, ,,,, ,,,,,,,,,,03/10/2006,03/10/2006,Yes,
Central Hudson,Hudson Solar,CH-01703,Kingston,Kingston,12401,2094,Hurley Ave,No,,6.5,,,,,,,,,,,,,,NM,No,30/11/2005,07/12/2005,5,07/12/2005,,, ,,,, ,,,,,,,,,,11/04/2006,12/04/2006,Yes,
Central Hudson,Hudson Solar,CH-01772,Poughkeepsie,Rhinebeck,12572,7042,Staatsburg,No,,8.3,,,,,,,,,,,,,,NM,No,05/12/2005,07/12/2005,2,07/12/2005,,, ,,,, ,,,,,,,,,,17/02/2006,21/02/2006,Yes,
Central Hudson,Hudson Solar,CH-01460,Poughkeepsie,Rhinebeck,12572,7052,Rhinebeck,No,,8.3,,,,,,,,,,,,,,NM,No,12/12/2005,19/12/2005,5,19/12/2005,,, ,,,, ,,,,,,,,,,14/02/2006,15/02/2006,Yes,
Central Hudson,Hudson Solar,CH-01805,Poughkeepsie,Pleasant Vly,12569,6051,Todd Hill,No,,6,,,,,,,,,,,,,,NM,No,14/12/2005,19/12/2005,3,19/12/2005,,, ,,,, ,,,,,,,,,,10/05/2006,10/05/2006,Yes,
Central Hudson,Hudson Solar,CH-01279,Kingston,New Paltz,12561,3041,Sturgeon Pool,No,,10.4,,,,,,,,,,,,,,NM,No,27/12/2005,29/12/2005,2,29/12/2005,,, ,,,, ,,,,,,,,,,09/06/2006,14/06/2006,Yes,
Central Hudson,Hudson Solar,CH-01394,Poughkeepsie,Clinton Corners,12514,7061,Milan,No,,3.5,,,,,,,,,,,,,,NM,No,04/01/2006,06/01/2006,2,06/01/2006,,, ,,,, ,,,,,,,,,,22/02/2006,22/02/2006,Yes,
Central Hudson,Hudson Solar,CH-01386,Kingston,Saugerties,12477,3003,Saugerties,No,CH-01386,5,,,,,,,,,,,,,,NM,No,09/01/2006,13/01/2006,4,13/01/2006,,, ,,,, ,,,,,,,,,,26/05/2006,01/06/2006,Yes,
Central Hudson,Hudson Solar,CH-02213,Newburgh,Wallkill,12589,5042,East Walden,No,CH-02213,6.3,,,,,,,,,,,,,,NM,No,09/01/2006,13/01/2006,4,13/01/2006,,, ,,,, ,,,,,,,,,,26/05/2006,01/06/2006,Yes,
Central Hudson,Hudson Solar,CH-02202,Newburgh,Highland,12528,5024,Ohioville,No,,8.5,,,,,,,,,,,,,,NM,No,16/01/2006,23/01/2006,5,23/01/2006,,, ,,,, ,,,,,,,,,,05/05/2006,09/05/2006,Yes,
Central Hudson,Hudson Solar,CH-01806,Poughkeepsie,Wappingrs Fls,12590,6052,Todd Hill,No,,3.6,,,,,,,,,,,,,,NM,No,07/02/2006,10/02/2006,3,10/02/2006,,, ,,,, ,,,,,,,,,,12/05/2006,17/05/2006,Yes,
Central Hudson,Akeena Solar,CH-00639,Poughkeepsie,Dover Plains,12522,7025,Tinkertown,No,,15,,,,,,,,,,,,,,NM,No,13/02/2006,15/02/2006,2,15/02/2006,,, ,,,, ,,,,,,,,,,25/04/2006,25/04/2006,Yes,
Central Hudson,Akeena Solar,CH-00641,Kingston,High Fls,12440,3024,High Falls,No,,4,,,,,,,,,,,,,,NM,No,13/02/2006,15/02/2006,2,15/02/2006,,, ,,,, ,,,,,,,,,,04/05/2006,10/05/2006,Yes,
Central Hudson,Hudson Solar,CH-01487,Poughkeepsie,Wappingrs Fls,12590,6052,Todd Hill,No,,14.5,,,,,,,,,,,,,,NM,No,16/03/2006,17/03/2006,1,17/03/2006,,, ,,,, ,,,,,,,,,,04/05/2006,09/05/2006,Yes,
Central Hudson,Hudson Solar,CH-01284,Kingston,Accord,12404,3024,High Falls,No,,6,,,,,,,,,,,,,,NM,No,28/03/2006,03/04/2006,4,03/04/2006,,, ,,,, ,,,,,,,,,,21/09/2006,25/09/2006,Yes,
Central Hudson,Hudson Solar,CH-01987,Newburgh,Gardiner,12525,5011,Modena,No,CH-01987,4,,,,,,,,,,,,,,NM,No,21/04/2006,26/04/2006,3,26/04/2006,,, ,,,, ,,,,,,,,,,14/06/2006,14/06/2006,Yes,
Central Hudson,Hudson Solar,CH-01229,Poughkeepsie,Stanfordvl,12581,7072,Stanfordville,No,CH-01229,2.5,,,,,,,,,,,,,,NM,No,01/05/2006,03/05/2006,2,03/05/2006,,, ,,,, ,,,,,,,,,,16/08/2006,17/08/2006,Yes,
Central Hudson,Hudson Solar,CH-01499,Poughkeepsie,Ancram,12502,7085,Ancram,No,,6.4,,,,,,,,,,,,,,NM,No,01/05/2006,03/05/2006,2,03/05/2006,,, ,,,, ,,,,,,,,,,15/09/2006,19/09/2006,Yes,
Central Hudson,Hudson Solar,CH-01819,Poughkeepsie,Poughkeepsie,12603,6065,Inwood Ave,No,CH-01819,8,,,,,,,,,,,,,,NM,No,01/05/2006,03/05/2006,2,03/05/2006,,, ,,,, ,,,,,,,,,,15/09/2006,19/09/2006,Yes,
Central Hudson,Hudson Solar,CH-01944,Newburgh,New Paltz,12561,5031,Galeville,No,CH-01944,5,,,,,,,,,,,,,,NM,No,01/05/2006,03/05/2006,2,03/05/2006,,, ,,,, ,,,,,,,,,,04/12/2006,05/12/2006,Yes,
Central Hudson,Hudson Solar,CH-02088,Poughkeepsie,Staatsburg,12580,7041,Staatsburg,No,,3.2,,,,,,,,,,,,,,NM,No,15/05/2006,18/05/2006,3,18/05/2006,,, ,,,, ,,,,,,,,,,15/09/2006,19/09/2006,Yes,
Central Hudson,Hudson Solar,CH-01354,Newburgh,Gardiner,12525,5031,Galeville,No,,6.6,,,,,,,,,,,,,,NM,No,26/05/2006,02/06/2006,4,02/06/2006,,, ,,,, ,,,,,,,,,,02/10/2006,05/10/2006,Yes,
Central Hudson,Sunstruck Design,CH-09687,Kingston,Olive Brdg,12461,3082,Kerhonkson,No,CH-09687,2.4,,,,,,,,,,,,,,NM,No,31/05/2006,06/06/2006,4,06/06/2006,,, ,,,, ,,,,,,,,,,14/07/2006,14/07/2006,Yes,
Central Hudson,Hudson Solar,CH-01588,Newburgh,Gardiner,12525,5031,Galeville,No,,2.5,,,,,,,,,,,,,,NM,No,06/06/2006,09/06/2006,3,09/06/2006,,, ,,,, ,,,,,,,,,,08/08/2006,09/08/2006,Yes,
Central Hudson,Hudson Solar,CH-01731,Poughkeepsie,Poughkeepsie,12601,6046,Spackenkill,No,,4,,,,,,,,,,,,,,NM,No,09/06/2006,09/06/2006,0,09/06/2006,,, ,,,, ,,,,,,,,,,15/09/2006,19/09/2006,Yes,
Central Hudson,Hudson Solar,CH-01813,Poughkeepsie,Salt Pt,12578,7011,Hibernia,No,CH-01813,5.2,,,,,,,,,,,,,,NM,No,09/06/2006,09/06/2006,0,09/06/2006,,, ,,,, ,,,,,,,,,,12/09/2006,12/09/2006,Yes,
Central Hudson,ISI Solar,CH-02564,Newburgh,Walden,12586,5043,East Walden,Yes,CH-02564,3.8,,,,,,,,,,,,,,NM,No,06/06/2006,09/06/2006,3,09/06/2006,,, ,,,, ,,,,,,,,,,21/07/2006,21/07/2006,Yes,
Central Hudson,Hudson Solar,CH-01901,Poughkeepsie,Millbrook,12545,7012,Hibernia,No,,5.2,,,,,,,,,,,,,,NM,No,21/06/2006,26/06/2006,3,26/06/2006,,, ,,,, ,,,,,,,,,,18/09/2006,19/09/2006,Yes,
Central Hudson,Hudson Solar,CH-01711,Kingston,Napanoch,12458,3072,Honk Falls,Yes,CH-01711,2.5,,,,,,,,,,,,,,NM,No,03/07/2006,10/07/2006,4,10/07/2006,,, ,,,, ,,,,,,,,,,14/08/2006,17/08/2006,Yes,
Central Hudson,Hudson Solar,CH-01676,Kingston,High Fls,12440,3024,High Falls,No,,7.3,,,,,,,,,,,,,,NM,No,10/07/2006,10/07/2006,0,10/07/2006,,, ,,,, ,,,,,,,,,,21/09/2006,25/09/2006,Yes,
Central Hudson,Hudson Solar,CH-01957,Newburgh,Newburgh,12550,410,Montgomery St,No,,4.6,,,,,,,,,,,,,,NM,No,10/07/2006,10/07/2006,0,10/07/2006,,, ,,,, ,,,,,,,,,,06/11/2006,07/11/2006,Yes,
Central Hudson,Hudson Solar,CH-02263,Poughkeepsie,Staatsburg,12580,7041,Staatsburg,No,,8,,,,,,,,,,,,,,NM,No,10/07/2006,10/07/2006,0,10/07/2006,,, ,,,, ,,,,,,,,,,27/11/2006,30/11/2006,Yes,
Central Hudson,Hudson Solar,CH-02269,Poughkeepsie,Rhinebeck,12572,7041,Staatsburg,No,,14.6,,,,,,,,,,,,,,NM,No,10/07/2006,10/07/2006,0,10/07/2006,,, ,,,, ,,,,,,,,,,27/11/2006,30/11/2006,Yes,
Central Hudson,Hudson Solar,CH-02294,Poughkeepsie,Pine Plns,12567,7091,Pulvers Corners,No,,5.2,,,,,,,,,,,,,,NM,No,12/07/2006,13/07/2006,1,13/07/2006,,, ,,,, ,,,,,,,,,,20/10/2006,23/10/2006,Yes,
Central Hudson,Hudson Solar,CH-01791,Poughkeepsie,Clinton Corners,12514,7071,Stanfordville,No,,5,,,,,,,,,,,,,,NM,No,18/07/2006,18/07/2006,0,18/07/2006,,, ,,,, ,,,,,,,,,,03/11/2006,07/11/2006,Yes,
Central Hudson,Hudson Solar,CH-02240,Kingston,Mt Tremper,12457,3012,Woodstock,No,,7.6,,,,,,,,,,,,,,NM,No,24/07/2006,24/07/2006,0,24/07/2006,,, ,,,, ,,,,,,,,,,01/03/2007,05/03/2007,Yes,
Central Hudson,Sunstruck Design,CH-09686,Poughkeepsie,Red Hook,12571,7051,Rhinebeck,No,,12,,,,,,,,,,,,,,NM,No,24/07/2006,24/07/2006,0,24/07/2006,,, ,,,, ,,,,,,,,,,27/03/2007,02/04/2007,Yes,
Central Hudson,Wiley Electronics LLC,CH-09941,Catskill,Jewett,12444,2081,Hunter,No,,5.6,,,,,,,,,,,,,,NM,No,25/07/2006,31/07/2006,4,31/07/2006,,, ,,,, ,,,,,,,,,,13/09/2006,19/09/2006,Yes,
Central Hudson,Hudson Solar,CH-02035,Kingston,Woodstock,12498,3012,Woodstock,No,,3.8,,,,,,,,,,,,,,NM,No,07/08/2006,08/08/2006,1,08/08/2006,,, ,,,, ,,,,,,,,,,01/03/2007,05/03/2007,Yes,
Central Hudson,Hudson Solar,CH-01422,Poughkeepsie,Red Hook,12571,7062,Milan,No,,14.5,,,,,,,,,,,,,,NM,No,14/08/2006,16/08/2006,2,16/08/2006,,, ,,,, ,,,,,,,,,,07/12/2006,12/12/2006,Yes,
Central Hudson,Hudson Solar,CH-02485,Newburgh,New Paltz,12561,5011,Modena,No,CH-01949,2.4,,,,,,,,,,,,,,NM,No,15/08/2006,16/08/2006,1,16/08/2006,,, ,,,, ,,,,,,,,,,15/09/2006,19/09/2006,Yes,
Central Hudson,Hudson Solar,CH-01749,Poughkeepsie,Pleasant Vly,12569,7011,Hibernia,No,,12,,,,,,,,,,,,,,NM,No,25/08/2006,28/08/2006,1,28/08/2006,,, ,,,, ,,,,,,,,,,20/10/2006,23/10/2006,Yes,
Central Hudson,Hudson Solar,CH-01895,Poughkeepsie,Stanfordvl,12581,7071,Stanfordville,No,,6.6,,,,,,,,,,,,,,NM,No,25/08/2006,28/08/2006,1,28/08/2006,,, ,,,, ,,,,,,,,,,20/01/2007,23/01/2007,Yes,
Central Hudson,Hudson Solar,CH-01754,Poughkeepsie,Hyde Pk,12538,6075,East Park,No,,7.3,,,,,,,,,,,,,,NM,No,25/09/2006,26/09/2006,1,26/09/2006,,, ,,,, ,,,,,,,,,,06/07/2007,11/07/2007,Yes,
Central Hudson,Hudson Solar,CH-02098,Poughkeepsie,Clinton Cors,12514,7071,Stanfordville,No,,6.6,,,,,,,,,,,,,,NM,No,29/09/2006,05/10/2006,4,05/10/2006,,, ,,,, ,,,,,,,,,,14/12/2006,19/12/2006,Yes,
Central Hudson,Hudson Solar,CH-01378,Poughkeepsie,Rhinebeck,12572,7056,Rhinebeck,No,CH-01378,14.6,,,,,,,,,,,,,,NM,No,05/10/2006,08/11/2006,23,08/11/2006,,, ,,,, ,,,,,,,,,,06/07/2007,10/07/2007,Yes,
Central Hudson,Hudson Solar,CH-01471,Newburgh,Esopus,12429,5084,Highland,No,,14.6,,,,,,,,,,,,,,NM,No,05/10/2006,08/11/2006,23,08/11/2006,,, ,,,, ,,,,,,,,,,29/05/2007,01/06/2007,Yes,
Central Hudson,Hudson Solar,CH-01531,Poughkeepsie,Rhinebeck,12572,7041,Staatsburg,No,,12,,,,,,,,,,,,,,NM,No,05/10/2006,08/11/2006,23,08/11/2006,,, ,,,, ,,,,,,,,,,07/01/2009,15/01/2009,Yes,
Central Hudson,Hudson Solar,CH-01721,Kingston,Kingston,12401,2016,Lincoln Park,No,,2.58,,,,,,,,,,,,,,NM,No,16/10/2006,24/10/2006,6,24/10/2006,,, ,,,, ,,,,,,,,,,02/01/2007,03/01/2007,Yes,
Central Hudson,Hudson Solar,CH-02471,Poughkeepsie,Millerton,12546,7092,Pulvers Corners,No,CH-01885,7.5,,,,,,,,,,,,,,NM,No,05/10/2006,08/11/2006,23,08/11/2006,,, ,,,, ,,,,,,,,,,14/02/2007,20/02/2007,Yes,
Central Hudson,Hudson Solar,CH-01550,Kingston,Ulster Pk,12487,1023,East Kingston,No,,4,,,,,,,,,,,,,,NM,No,17/10/2006,24/10/2006,5,24/10/2006,,, ,,,, ,,,,,,,,,,31/01/2007,06/02/2007,Yes,
Central Hudson,Hudson Solar,CH-01555,Kingston,Ulster Pk,12487,1023,East Kingston,No,,4,,,,,,,,,,,,,,NM,No,17/10/2006,24/10/2006,5,24/10/2006,,, ,,,, ,,,,,,,,,,31/01/2007,06/02/2007,Yes,
Central Hudson,Hudson Solar,CH-02424,Kingston,Ulster Pk,12487,1023,East Kingston,No,,6.4,,,,,,,,,,,,,,NM,No,06/10/2006,24/10/2006,11,24/10/2006,,, ,,,, ,,,,,,,,,,31/01/2007,06/02/2007,Yes,
Central Hudson,Hudson Solar,CH-01575,Poughkeepsie,Staatsburg,12580,7042,Staatsburg,No,,6,,,,,,,,,,,,,,NM,No,23/10/2006,25/10/2006,2,25/10/2006,,, ,,,, ,,,,,,,,,,07/09/2007,13/09/2007,Yes,
Central Hudson,Sun Mountain,CH-09115,Kingston,Glenford,12433,3013,Woodstock,No,,3.8,,,,,,,,,,,,,,NM,No,25/10/2006,25/10/2006,0,25/10/2006,,, ,,,, ,,,,,,,,,,06/12/2006,12/12/2006,Yes,
Central Hudson,Hudson Solar,CH-01706,Kingston,Ellenvl,12428,3078,Greenfield Rd,No,,5,,,,,,,,,,,,,,NM,No,24/10/2006,25/10/2006,1,25/10/2006,,, ,,,, ,,,,,,,,,,20/01/2007,23/01/2007,Yes,
Central Hudson,Hudson Solar,CH-01741,Poughkeepsie,Rhinebeck,12572,7053,Rhinebeck,No,,6.6,,,,,,,,,,,,,,NM,No,07/11/2006,09/11/2006,2,09/11/2006,,, ,,,, ,,,,,,,,,,31/01/2007,06/02/2007,Yes,
Central Hudson,altPower,CH-00648,Poughkeepsie,Rhinebeck,12574,7052,Rhinebeck,No,CH-00648,10.6,,,,,,,,,,,,,,NM,No,19/01/2007,22/01/2007,1,22/01/2007,,, ,,,, ,,,,,,,,,,24/05/2007,01/06/2007,Yes,
Central Hudson,Hudson Solar,CH-01677,Kingston,High Fls,12440,3024,High Falls,No,,9.7,,,,,,,,,,,,,,NM,No,10/11/2006,15/11/2006,3,15/11/2006,,, ,,,, ,,,,,,,,,,10/04/2007,18/04/2007,Yes,
Central Hudson,Hudson Solar,CH-02295,Poughkeepsie,Pine Plns,12567,7091,Pulvers Corners,No,CH-02295,6.6,,,,,,,,,,,,,,NM,No,15/11/2006,22/11/2006,5,22/11/2006,,, ,,,, ,,,,,,,,,,14/02/2007,20/02/2007,Yes,
Central Hudson,Hudson Solar,CH-01893,Poughkeepsie,Milan,12571,7061,Milan,No,,9.98,,,,,,,,,,,,,,NM,No,20/11/2006,22/11/2006,2,22/11/2006,,, ,,,, ,,,,,,,,,,13/06/2007,19/06/2007,Yes,
Central Hudson,Hudson Solar,CH-02044,Kingston,Kingston,12401,122,Converse St,No,,3.3,,,,,,,,,,,,,,NM,No,20/11/2006,22/11/2006,2,22/11/2006,,, ,,,, ,,,,,,,,,,02/03/2007,14/03/2007,Yes,
Central Hudson,Hudson Solar,CH-01383,Newburgh,Milton,12547,5083,Highland,No,,10.6,,,,,,,,,,,,,,NM,No,29/11/2006,04/12/2006,3,04/12/2006,,, ,,,, ,,,,,,,,,,19/06/2007,03/07/2007,Yes,
Central Hudson,Hudson Solar,CH-01404,Poughkeepsie,Rhinebeck,12572,6057,Todd Hill,No,CH-01404,5.2,,,,,,,,,,,,,,NM,No,29/11/2006,04/12/2006,3,04/12/2006,,, ,,,, ,,,,,,,,,,06/03/2007,14/03/2007,Yes,
Central Hudson,Hudson Solar,CH-01498,Poughkeepsie,Tivoli,12583,7051,Rhinebeck,No,,6.6,,,,,,,,,,,,,,NM,No,12/12/2006,18/12/2006,4,18/12/2006,,, ,,,, ,,,,,,,,,,28/06/2007,03/07/2007,Yes,
Central Hudson,Global Resource Options,CH-01143,Catskill,Rensselaervl,12147,1092,Westerlo,No,,3.8,,,,,,,,,,,,,,NM,No,13/12/2006,18/12/2006,3,18/12/2006,,, ,,,, ,,,,,,,,,,08/02/2007,09/02/2007,Yes,
Central Hudson,Hudson Solar,CH-01598,Catskill,Haines Fls,12436,2385,Lawrenceville,No,CH-01598,6,,,,,,,,,,,,,,NM,No,13/12/2006,18/12/2006,3,18/12/2006,,, ,,,, ,,,,,,,,,,04/06/2007,11/06/2007,Yes,
Central Hudson,Hudson Solar,CH-01674,Kingston,Tillson,12486,3022,High Falls,No,,4.2,,,,,,,,,,,,,,NM,No,19/12/2006,26/12/2006,3,26/12/2006,,, ,,,, ,,,,,,,,,,04/05/2007,11/05/2007,Yes,
Central Hudson,Hudson Solar,CH-02015,Kingston,Stone Ridge,12484,3024,High Falls,No,,4,,,,,,,,,,,,,,NM,No,20/12/2006,26/12/2006,2,26/12/2006,,, ,,,, ,,,,,,,,,,16/02/2007,20/02/2007,Yes,
Central Hudson,Renewable Power Systems,CH-02979,Poughkeepsie,Verbank,12585,6057,Todd Hill,No,,3.8,,,,,,,,,,,,,,NM,No,21/12/2006,28/12/2006,3,28/12/2006,,, ,,,, ,,,,,,,,,,08/01/2007,09/01/2007,Yes,
Central Hudson,Hudson Solar,CH-01972,Newburgh,Gardiner,12525,5034,Galeville,No,,9.9,,,,,,,,,,,,,,NM,No,04/01/2007,09/01/2007,3,09/01/2007,,, ,,,, ,,,,,,,,,,25/04/2007,03/05/2007,Yes,
Central Hudson,Hudson Solar,CH-01960,Newburgh,Newburgh,12550,4015,West Balmville,No,CH-01960,5.2,,,,,,,,,,,,,,NM,No,09/01/2007,09/01/2007,0,09/01/2007,,, ,,,, ,,,,,,,,,,15/05/2007,17/05/2007,Yes,
Central Hudson,Hudson Solar,CH-01276,Newburgh,Esopus,12429,5084,Highland,No,,6.6,,,,,,,,,,,,,,NM,No,16/01/2007,18/01/2007,2,18/01/2007,,, ,,,, ,,,,,,,,,,27/04/2007,03/05/2007,Yes,
Central Hudson,Hudson Solar,CH-02231,Kingston,Kingston,12401,1012,Boulevard,No,,3.3,,,,,,,,,,,,,,NM,No,16/01/2007,18/01/2007,2,18/01/2007,,, ,,,, ,,,,,,,,,,29/05/2007,01/06/2007,Yes,
Central Hudson,Hudson Solar,CH-02343,Poughkeepsie,Lagrangevl,12540,6055,Todd Hill,No,,6.6,,,,,,,,,,,,,,NM,No,16/01/2007,18/01/2007,2,18/01/2007,,, ,,,, ,,,,,,,,,,05/09/2007,13/09/2007,Yes,
Central Hudson,Hudson Solar,CH-01280,Kingston,Marbletown,12484,3023,High Falls,No,,9.9,,,,,,,,,,,,,,NM,No,25/01/2007,31/01/2007,4,31/01/2007,,, ,,,, ,,,,,,,,,,06/07/2007,10/07/2007,Yes,
Central Hudson,The Solar Center,CH-09711,Newburgh,Newburgh,12550,4011,West Balmville,No,,4,,,,,,,,,,,,,,NM,No,23/02/2007,27/02/2007,2,27/02/2007,,, ,,,, ,,,,,,,,,,30/03/2007,03/04/2007,Yes,
Central Hudson,Advanced Energy Design,CH-00635,Newburgh,Campbell Hall,10916,5051,Maybrook,No,,6,,,,,,,,,,,,,,NM,No,27/03/2007,28/03/2007,1,28/03/2007,,, ,,,, ,,,,,,,,,,20/06/2007,03/07/2007,Yes,
Central Hudson,Hudson Solar,CH-01608,Catskill,Medusa,12120,1092,Westerlo,No,,9.9,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,22/08/2007,31/08/2007,Yes,
Central Hudson,Hudson Solar,CH-01694,Kingston,Mt Tremper,12457,3012,Woodstock,No,,6.56,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,24/07/2007,26/07/2007,Yes,
Central Hudson,Hudson Solar,CH-01736,Poughkeepsie,Poughkeepsie,12603,6092,Manchester,No,,4,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,06/07/2007,11/07/2007,Yes,
Central Hudson,Hudson Solar,CH-01737,Poughkeepsie,Poughkeepsie,12601,6065,Inwood Ave,No,,9.9,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,19/07/2007,26/07/2007,Yes,
Central Hudson,Hudson Solar,CH-01884,Poughkeepsie,Millerton,12546,7095,Smithfield,No,,9.9,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,21/12/2007,27/12/2007,Yes,
Central Hudson,Hudson Solar,CH-02032,Kingston,Bearsvl,12409,3012,Woodstock,No,,8,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,20/11/2007,26/11/2007,Yes,
Central Hudson,Hudson Solar,CH-02091,Poughkeepsie,Rhinebeck,12572,7042,Staatsburg,No,,10,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,07/08/2007,15/08/2007,Yes,
Central Hudson,Hudson Solar,CH-02196,Newburgh,New Paltz,12561,5021,Ohioville,No,CH-02196,3.3,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,24/07/2007,26/07/2007,Yes,
Central Hudson,Hudson Solar,CH-02457,Poughkeepsie,Salt Pt,12578,7011,Hibernia,No,CH-01813,4,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,08/08/2007,15/08/2007,Yes,
Central Hudson,Hudson Solar,CH-02484,Newburgh,New Paltz,12561,5031,Galeville,No,CH-01944,4.76,,,,,,,,,,,,,,NM,No,05/03/2007,07/03/2007,2,07/03/2007,,, ,,,, ,,,,,,,,,,06/07/2007,11/07/2007,Yes,
